timestamp,epoch,step,mode,scope,q,initial_lr,current_lr,batch_size,gradient_accumulation_steps,effective_batch_size,optimizer,bp_interval,loss,grad_norm
2025-11-12 00:40:00,1,10,Instruct,full,8,0.001,3.0000000000000004e-05,4,1,4,mudamw,1,10.877398490905762,33.82926377748447
2025-11-12 00:40:18,1,20,Instruct,full,8,0.001,6.333333333333333e-05,4,1,4,mudamw,1,10.829651832580566,34.4217720602842
2025-11-12 00:40:36,1,30,Instruct,full,8,0.001,9.666666666666667e-05,4,1,4,mudamw,1,10.765639305114746,26.78973340589566
2025-11-12 00:40:52,1,40,Instruct,full,8,0.001,0.00013,4,1,4,mudamw,1,10.682827949523926,18.11846957959586
2025-11-12 00:41:10,1,50,Instruct,full,8,0.001,0.00016333333333333334,4,1,4,mudamw,1,10.6367826461792,13.999815056092952
2025-11-12 00:41:27,1,60,Instruct,full,8,0.001,0.00019666666666666669,4,1,4,mudamw,1,10.591825485229492,10.547307837377495
2025-11-12 00:41:44,1,70,Instruct,full,8,0.001,0.00023,4,1,4,mudamw,1,10.46908950805664,7.243065293542926
2025-11-12 00:42:00,1,80,Instruct,full,8,0.001,0.00026333333333333336,4,1,4,mudamw,1,10.46495246887207,7.704551248212288
2025-11-12 00:42:18,1,90,Instruct,full,8,0.001,0.00029666666666666665,4,1,4,mudamw,1,10.35991382598877,4.657082562285472
2025-11-12 00:42:35,1,100,Instruct,full,8,0.001,0.00033,4,1,4,mudamw,1,10.347575187683105,4.8937633247162875
2025-11-12 00:42:53,1,110,Instruct,full,8,0.001,0.00036333333333333335,4,1,4,mudamw,1,10.213540077209473,3.440966144819485
2025-11-12 00:43:09,1,120,Instruct,full,8,0.001,0.0003966666666666667,4,1,4,mudamw,1,10.078113555908203,4.478461276544911
2025-11-12 00:43:27,1,130,Instruct,full,8,0.001,0.00043,4,1,4,mudamw,1,10.09669017791748,3.517223711498847
2025-11-12 00:43:44,1,140,Instruct,full,8,0.001,0.0004633333333333334,4,1,4,mudamw,1,9.962442398071289,3.586805556024084
2025-11-12 00:44:03,1,150,Instruct,full,8,0.001,0.0004966666666666666,4,1,4,mudamw,1,10.045504570007324,5.398805009751758
2025-11-12 00:44:18,1,160,Instruct,full,8,0.001,0.00053,4,1,4,mudamw,1,9.74451732635498,4.008663306041741
2025-11-12 00:44:36,1,170,Instruct,full,8,0.001,0.0005633333333333333,4,1,4,mudamw,1,9.641457557678223,5.141185409690953
2025-11-12 00:44:54,1,180,Instruct,full,8,0.001,0.0005966666666666667,4,1,4,mudamw,1,9.378802299499512,4.259875439155759
2025-11-12 00:45:12,1,190,Instruct,full,8,0.001,0.00063,4,1,4,mudamw,1,9.491601943969727,3.3994635918160716
2025-11-12 00:45:27,1,200,Instruct,full,8,0.001,0.0006633333333333334,4,1,4,mudamw,1,9.115334510803223,3.5354077561910238
2025-11-12 00:45:45,1,210,Instruct,full,8,0.001,0.0006966666666666666,4,1,4,mudamw,1,9.00430679321289,3.6097093543123586
2025-11-12 00:46:03,1,220,Instruct,full,8,0.001,0.00073,4,1,4,mudamw,1,8.933921813964844,3.2292965595644194
2025-11-12 00:46:22,1,230,Instruct,full,8,0.001,0.0007633333333333333,4,1,4,mudamw,1,8.726165771484375,2.7936060362025374
2025-11-12 00:46:35,1,240,Instruct,full,8,0.001,0.0007966666666666668,4,1,4,mudamw,1,8.689363479614258,3.376990476323965
2025-11-12 00:46:50,1,250,Instruct,full,8,0.001,0.00083,4,1,4,mudamw,1,8.395356178283691,1.9291024107491688
2025-11-12 00:47:04,1,260,Instruct,full,8,0.001,0.0008633333333333334,4,1,4,mudamw,1,8.392821311950684,1.5622235494400725
2025-11-12 00:47:19,1,270,Instruct,full,8,0.001,0.0008966666666666667,4,1,4,mudamw,1,8.237709999084473,1.3521960440004717
2025-11-12 00:47:30,1,280,Instruct,full,8,0.001,0.00093,4,1,4,mudamw,1,8.002945899963379,1.6903041034917603
2025-11-12 00:47:45,1,290,Instruct,full,8,0.001,0.0009633333333333333,4,1,4,mudamw,1,7.909427165985107,1.402118922109844
2025-11-12 00:48:02,1,300,Instruct,full,8,0.001,0.0009966666666666665,4,1,4,mudamw,1,8.26536750793457,1.5591888366327586
2025-11-12 00:48:18,1,310,Instruct,full,8,0.001,0.0009999999917872876,4,1,4,mudamw,1,7.74973726272583,1.5119556675182906
2025-11-12 00:48:30,1,320,Instruct,full,8,0.001,0.0009999999633976654,4,1,4,mudamw,1,8.026708602905273,1.5749525012443686
2025-11-12 00:48:44,1,330,Instruct,full,8,0.001,0.0009999999147297428,4,1,4,mudamw,1,7.857277870178223,1.1565300927510307
2025-11-12 00:48:59,1,340,Instruct,full,8,0.001,0.0009999998457835215,4,1,4,mudamw,1,7.48181676864624,1.9744729315591687
2025-11-12 00:49:13,1,350,Instruct,full,8,0.001,0.0009999997565590048,4,1,4,mudamw,1,7.639100551605225,1.2553108881910098
2025-11-12 00:49:26,1,360,Instruct,full,8,0.001,0.000999999647056196,4,1,4,mudamw,1,7.952596187591553,1.2616768254459942
2025-11-12 00:49:43,1,370,Instruct,full,8,0.001,0.0009999995172750998,4,1,4,mudamw,1,7.377242565155029,1.1991166619740872
2025-11-12 00:50:01,1,380,Instruct,full,8,0.001,0.000999999367215721,4,1,4,mudamw,1,7.587491512298584,1.3456927284978033
2025-11-12 00:50:18,1,390,Instruct,full,8,0.001,0.0009999991968780663,4,1,4,mudamw,1,7.396731376647949,1.1582352958244229
2025-11-12 00:50:35,1,400,Instruct,full,8,0.001,0.0009999990062621422,4,1,4,mudamw,1,7.291278839111328,1.4859246326839164
2025-11-12 00:50:53,1,410,Instruct,full,8,0.001,0.0009999987953679564,4,1,4,mudamw,1,7.904803276062012,1.2132361249597423
2025-11-12 00:51:11,1,420,Instruct,full,8,0.001,0.0009999985641955178,4,1,4,mudamw,1,7.301367282867432,1.5249907626832524
2025-11-12 00:51:28,1,430,Instruct,full,8,0.001,0.0009999983127448354,4,1,4,mudamw,1,7.264908790588379,1.7461630716820156
2025-11-12 00:51:44,1,440,Instruct,full,8,0.001,0.0009999980410159198,4,1,4,mudamw,1,7.375234127044678,1.2677952891041897
2025-11-12 00:52:02,1,450,Instruct,full,8,0.001,0.0009999977490087817,4,1,4,mudamw,1,7.2047858238220215,1.9804998655839954
