timestamp,epoch,step,mode,scope,q,initial_lr,current_lr,batch_size,gradient_accumulation_steps,effective_batch_size,optimizer,bp_interval,loss,grad_norm,instruct_cosine_target,instruct_noise_scale
2025-11-12 21:37:52,1,10,Instruct,full,8,0.001,3.0000000000000004e-05,4,1,4,mudamw,1,10.951032638549805,60.007446453606775,0.01,10.0
2025-11-12 21:38:37,1,20,Instruct,full,8,0.001,6.333333333333333e-05,4,1,4,mudamw,1,10.976963996887207,58.22560433487163,0.01,10.0
2025-11-12 21:38:49,1,30,Instruct,full,8,0.001,9.666666666666667e-05,4,1,4,mudamw,1,11.02458667755127,74.16906162905744,0.01,10.0
2025-11-12 21:39:02,1,40,Instruct,full,8,0.001,0.00013,4,1,4,mudamw,1,11.026369094848633,128.20901673277336,0.01,10.0
2025-11-12 21:39:21,1,50,Instruct,full,8,0.001,0.00016333333333333334,4,1,4,mudamw,1,10.941302299499512,227.96775605911265,0.01,10.0
2025-11-12 21:39:38,1,60,Instruct,full,8,0.001,0.00019666666666666669,4,1,4,mudamw,1,10.780400276184082,334.2453009409555,0.01,10.0
2025-11-12 21:39:56,1,70,Instruct,full,8,0.001,0.00023,4,1,4,mudamw,1,10.61984920501709,24.480747548334705,0.01,10.0
2025-11-12 21:40:15,1,80,Instruct,full,8,0.001,0.00026333333333333336,4,1,4,mudamw,1,10.60805606842041,17.194723426236912,0.01,10.0
2025-11-12 21:40:35,1,90,Instruct,full,8,0.001,0.00029666666666666665,4,1,4,mudamw,1,10.59305477142334,15.101588655994073,0.01,10.0
2025-11-12 21:40:51,1,100,Instruct,full,8,0.001,0.00033,4,1,4,mudamw,1,10.510869979858398,14.108655915696861,0.01,10.0
2025-11-12 21:41:00,1,110,Instruct,full,8,0.001,0.00036333333333333335,4,1,4,mudamw,1,10.478797912597656,13.746559570860061,0.01,10.0
2025-11-12 21:41:12,1,120,Instruct,full,8,0.001,0.0003966666666666667,4,1,4,mudamw,1,10.348594665527344,14.916138584512527,0.01,10.0
2025-11-12 21:41:44,1,130,Instruct,full,8,0.001,0.00043,4,1,4,mudamw,1,10.37397575378418,7.84146848069803,0.01,10.0
2025-11-12 21:42:00,1,140,Instruct,full,8,0.001,0.0004633333333333334,4,1,4,mudamw,1,10.152803421020508,7.961648044152995,0.01,10.0
2025-11-12 21:42:16,1,150,Instruct,full,8,0.001,0.0004966666666666666,4,1,4,mudamw,1,10.061494827270508,5.924807907319047,0.01,10.0
2025-11-12 21:42:37,1,160,Instruct,full,8,0.001,0.00053,4,1,4,mudamw,1,9.920608520507812,6.381358754480174,0.01,10.0
2025-11-12 21:42:55,1,170,Instruct,full,8,0.001,0.0005633333333333333,4,1,4,mudamw,1,9.748855590820312,5.639798001588662,0.01,10.0
2025-11-12 21:43:25,1,180,Instruct,full,8,0.001,0.0005966666666666667,4,1,4,mudamw,1,9.779034614562988,4.957759410380284,0.01,10.0
2025-11-12 21:43:43,1,190,Instruct,full,8,0.001,0.00063,4,1,4,mudamw,1,9.508249282836914,4.249253605346958,0.01,10.0
2025-11-12 21:43:59,1,200,Instruct,full,8,0.001,0.0006633333333333334,4,1,4,mudamw,1,9.573803901672363,4.17696143483435,0.01,10.0
2025-11-12 21:44:18,1,210,Instruct,full,8,0.001,0.0006966666666666666,4,1,4,mudamw,1,9.284167289733887,4.0607988911063675,0.01,10.0
2025-11-12 21:44:40,1,220,Instruct,full,8,0.001,0.00073,4,1,4,mudamw,1,8.94386100769043,3.565894964484328,0.01,10.0
2025-11-12 21:45:15,1,230,Instruct,full,8,0.001,0.0007633333333333333,4,1,4,mudamw,1,9.151427268981934,1.840448416955922,0.01,10.0
2025-11-12 21:45:33,1,240,Instruct,full,8,0.001,0.0007966666666666668,4,1,4,mudamw,1,8.623903274536133,6.1142087607841065,0.01,10.0
2025-11-12 21:45:50,1,250,Instruct,full,8,0.001,0.00083,4,1,4,mudamw,1,8.570904731750488,4.881895985415145,0.01,10.0
2025-11-12 21:46:10,1,260,Instruct,full,8,0.001,0.0008633333333333334,4,1,4,mudamw,1,8.469318389892578,3.6269289038439143,0.01,10.0
2025-11-12 21:46:29,1,270,Instruct,full,8,0.001,0.0008966666666666667,4,1,4,mudamw,1,8.45894718170166,8.726135904253022,0.01,10.0
2025-11-12 21:46:45,1,280,Instruct,full,8,0.001,0.00093,4,1,4,mudamw,1,8.486034393310547,1.7254061407036476,0.01,10.0
2025-11-12 21:47:02,1,290,Instruct,full,8,0.001,0.0009633333333333333,4,1,4,mudamw,1,8.370281219482422,3.5964327999377956,0.01,10.0
2025-11-12 21:47:39,1,300,Instruct,full,8,0.001,0.0009966666666666665,4,1,4,mudamw,1,8.248238563537598,0.6774086034179001,0.01,10.0
2025-11-12 21:47:58,1,310,Instruct,full,8,0.001,0.0009999999992108535,4,1,4,mudamw,1,8.209988594055176,6.576847701376312,0.01,10.0
2025-11-12 21:48:17,1,320,Instruct,full,8,0.001,0.0009999999964829388,4,1,4,mudamw,1,8.178034782409668,0.420624770863628,0.01,10.0
2025-11-12 21:48:35,1,330,Instruct,full,8,0.001,0.000999999991806514,4,1,4,mudamw,1,8.042444229125977,1.269979342087848,0.01,10.0
2025-11-12 21:48:55,1,340,Instruct,full,8,0.001,0.0009999999851815786,4,1,4,mudamw,1,8.066545486450195,0.7478184633986383,0.01,10.0
