timestamp,epoch,step,mode,scope,q,initial_lr,current_lr,batch_size,gradient_accumulation_steps,effective_batch_size,optimizer,bp_interval,loss,grad_norm,instruct_cosine_target,instruct_noise_scale
2025-11-12 21:36:29,1,10,Instruct,full,8,0.001,3.0000000000000004e-05,4,1,4,mudamw,1,10.933942794799805,47.333253661757226,0.01,10.0
2025-11-12 21:36:57,1,20,Instruct,full,8,0.001,6.333333333333333e-05,4,1,4,mudamw,1,10.99753475189209,41.01558835552486,0.01,10.0
2025-11-12 21:37:04,1,30,Instruct,full,8,0.001,9.666666666666667e-05,4,1,4,mudamw,1,11.051338195800781,43.74537261143605,0.01,10.0
2025-11-12 21:37:11,1,40,Instruct,full,8,0.001,0.00013,4,1,4,mudamw,1,11.037364959716797,47.972833208423694,0.01,10.0
2025-11-12 21:37:18,1,50,Instruct,full,8,0.001,0.00016333333333333334,4,1,4,mudamw,1,10.977590560913086,140.1730196639466,0.01,10.0
2025-11-12 21:37:25,1,60,Instruct,full,8,0.001,0.00019666666666666669,4,1,4,mudamw,1,10.839855194091797,218.6197703890916,0.01,10.0
2025-11-12 21:37:32,1,70,Instruct,full,8,0.001,0.00023,4,1,4,mudamw,1,10.631037712097168,14.897847822767666,0.01,10.0
2025-11-12 21:37:44,1,80,Instruct,full,8,0.001,0.00026333333333333336,4,1,4,mudamw,1,10.602704048156738,8.312745537490692,0.01,10.0
2025-11-12 21:37:54,1,90,Instruct,full,8,0.001,0.00029666666666666665,4,1,4,mudamw,1,10.550701141357422,7.156198310653989,0.01,10.0
2025-11-12 21:38:03,1,100,Instruct,full,8,0.001,0.00033,4,1,4,mudamw,1,10.512998580932617,6.634949628408849,0.01,10.0
2025-11-12 21:38:11,1,110,Instruct,full,8,0.001,0.00036333333333333335,4,1,4,mudamw,1,10.481682777404785,6.881813755135149,0.01,10.0
2025-11-12 21:38:27,1,120,Instruct,full,8,0.001,0.0003966666666666667,4,1,4,mudamw,1,10.364416122436523,5.614852562196883,0.01,10.0
2025-11-12 21:38:59,1,130,Instruct,full,8,0.001,0.00043,4,1,4,mudamw,1,10.280375480651855,3.47403521205651,0.01,10.0
2025-11-12 21:39:17,1,140,Instruct,full,8,0.001,0.0004633333333333334,4,1,4,mudamw,1,10.223353385925293,3.5365654366170904,0.01,10.0
2025-11-12 21:39:35,1,150,Instruct,full,8,0.001,0.0004966666666666666,4,1,4,mudamw,1,10.223211288452148,4.329276063595995,0.01,10.0
2025-11-12 21:39:52,1,160,Instruct,full,8,0.001,0.00053,4,1,4,mudamw,1,10.09188175201416,4.3693462798317535,0.01,10.0
2025-11-12 21:40:11,1,170,Instruct,full,8,0.001,0.0005633333333333333,4,1,4,mudamw,1,9.998678207397461,3.963881055495265,0.01,10.0
2025-11-12 21:40:30,1,180,Instruct,full,8,0.001,0.0005966666666666667,4,1,4,mudamw,1,9.829936981201172,5.190716114934905,0.01,10.0
2025-11-12 21:41:00,1,190,Instruct,full,8,0.001,0.00063,4,1,4,mudamw,1,9.491531372070312,5.189948585943858,0.01,10.0
2025-11-12 21:41:11,1,200,Instruct,full,8,0.001,0.0006633333333333334,4,1,4,mudamw,1,9.498492240905762,4.740259808435693,0.01,10.0
2025-11-12 21:41:27,1,210,Instruct,full,8,0.001,0.0006966666666666666,4,1,4,mudamw,1,9.268038749694824,3.9679215032704147,0.01,10.0
2025-11-12 21:42:01,1,220,Instruct,full,8,0.001,0.00073,4,1,4,mudamw,1,9.133111953735352,4.199327647081442,0.01,10.0
2025-11-12 21:42:18,1,230,Instruct,full,8,0.001,0.0007633333333333333,4,1,4,mudamw,1,9.042204856872559,14.739286835964526,0.01,10.0
2025-11-12 21:42:39,1,240,Instruct,full,8,0.001,0.0007966666666666668,4,1,4,mudamw,1,9.036836624145508,1.6422642627912785,0.01,10.0
2025-11-12 21:42:56,1,250,Instruct,full,8,0.001,0.00083,4,1,4,mudamw,1,8.874611854553223,5.920260528927593,0.01,10.0
2025-11-12 21:43:04,1,260,Instruct,full,8,0.001,0.0008633333333333334,4,1,4,mudamw,1,8.688851356506348,4.097155942300119,0.01,10.0
2025-11-12 21:43:40,1,270,Instruct,full,8,0.001,0.0008966666666666667,4,1,4,mudamw,1,8.56253719329834,2.2309714431367573,0.01,10.0
2025-11-12 21:43:56,1,280,Instruct,full,8,0.001,0.00093,4,1,4,mudamw,1,8.401229858398438,1.0356813952892816,0.01,10.0
2025-11-12 21:44:15,1,290,Instruct,full,8,0.001,0.0009633333333333333,4,1,4,mudamw,1,8.42185115814209,2.3990616855042384,0.01,10.0
2025-11-12 21:44:36,1,300,Instruct,full,8,0.001,0.0009966666666666665,4,1,4,mudamw,1,8.195436477661133,0.9793655433860698,0.01,10.0
2025-11-12 21:44:53,1,310,Instruct,full,8,0.001,0.0009999999992108535,4,1,4,mudamw,1,8.079084396362305,1.0472196010432808,0.01,10.0
2025-11-12 21:45:29,1,320,Instruct,full,8,0.001,0.0009999999964829388,4,1,4,mudamw,1,8.357172966003418,1.2661680928310148,0.01,10.0
2025-11-12 21:45:47,1,330,Instruct,full,8,0.001,0.000999999991806514,4,1,4,mudamw,1,7.852409839630127,1.037213852465179,0.01,10.0
2025-11-12 21:46:05,1,340,Instruct,full,8,0.001,0.0009999999851815786,4,1,4,mudamw,1,7.927528381347656,0.9174910453906542,0.01,10.0
2025-11-12 21:46:25,1,350,Instruct,full,8,0.001,0.0009999999766081332,4,1,4,mudamw,1,8.202973365783691,0.7367138569159214,0.01,10.0
2025-11-12 21:46:42,1,360,Instruct,full,8,0.001,0.0009999999660861773,4,1,4,mudamw,1,7.835923671722412,0.9825703839587542,0.01,10.0
2025-11-12 21:46:58,1,370,Instruct,full,8,0.001,0.0009999999536157115,4,1,4,mudamw,1,7.551059722900391,1.4374054512382157,0.01,10.0
2025-11-12 21:47:34,1,380,Instruct,full,8,0.001,0.000999999939196735,4,1,4,mudamw,1,7.600072860717773,0.856748395476315,0.01,10.0
2025-11-12 21:47:53,1,390,Instruct,full,8,0.001,0.000999999922829249,4,1,4,mudamw,1,7.964990139007568,1.461945203751233,0.01,10.0
2025-11-12 21:48:11,1,400,Instruct,full,8,0.001,0.0009999999045132524,4,1,4,mudamw,1,7.915724277496338,1.1541384271772996,0.01,10.0
2025-11-12 21:48:30,1,410,Instruct,full,8,0.001,0.000999999884248746,4,1,4,mudamw,1,7.355404853820801,1.2733920760931776,0.01,10.0
2025-11-12 21:48:49,1,420,Instruct,full,8,0.001,0.0009999998620357296,4,1,4,mudamw,1,7.49271297454834,1.6189493403522515,0.01,10.0
2025-11-12 21:49:07,1,430,Instruct,full,8,0.001,0.0009999998378742035,4,1,4,mudamw,1,7.671823501586914,1.581369621089835,0.01,10.0
2025-11-12 21:49:25,1,440,Instruct,full,8,0.001,0.0009999998117641675,4,1,4,mudamw,1,7.626889228820801,1.0384889404706388,0.01,10.0
2025-11-12 21:49:41,1,450,Instruct,full,8,0.001,0.000999999783705622,4,1,4,mudamw,1,7.623443126678467,0.6935143325645544,0.01,10.0
2025-11-12 21:49:54,1,460,Instruct,full,8,0.001,0.0009999997536985668,4,1,4,mudamw,1,8.144684791564941,1.0955006790386874,0.01,10.0
2025-11-12 21:50:10,1,470,Instruct,full,8,0.001,0.0009999997217430025,4,1,4,mudamw,1,7.236924171447754,0.8501389211984967,0.01,10.0
2025-11-12 21:50:29,1,480,Instruct,full,8,0.001,0.0009999996878389287,4,1,4,mudamw,1,7.20770788192749,1.4819891963751513,0.01,10.0
2025-11-12 21:50:47,1,490,Instruct,full,8,0.001,0.0009999996519863459,4,1,4,mudamw,1,7.406976699829102,0.7579729063988953,0.01,10.0
2025-11-12 21:51:07,1,500,Instruct,full,8,0.001,0.0009999996141852538,4,1,4,mudamw,1,7.57843542098999,1.3189698633890785,0.01,10.0
2025-11-12 21:51:25,1,510,Instruct,full,8,0.001,0.0009999995744356532,4,1,4,mudamw,1,7.0893707275390625,0.9403017495981877,0.01,10.0
2025-11-12 21:51:44,1,520,Instruct,full,8,0.001,0.0009999995327375436,4,1,4,mudamw,1,7.067005157470703,0.9987220606033421,0.01,10.0
2025-11-12 21:52:03,1,530,Instruct,full,8,0.001,0.0009999994890909254,4,1,4,mudamw,1,7.6230010986328125,1.2546845898429886,0.01,10.0
2025-11-12 21:52:22,1,540,Instruct,full,8,0.001,0.000999999443495799,4,1,4,mudamw,1,7.616086006164551,0.8345061504335743,0.01,10.0
2025-11-12 21:52:41,1,550,Instruct,full,8,0.001,0.0009999993959521644,4,1,4,mudamw,1,7.303112506866455,0.7593152197322839,0.01,10.0
2025-11-12 21:52:58,1,560,Instruct,full,8,0.001,0.0009999993464600218,4,1,4,mudamw,1,7.137439727783203,0.6374258213601431,0.01,10.0
2025-11-12 21:53:11,1,570,Instruct,full,8,0.001,0.0009999992950193715,4,1,4,mudamw,1,7.40429162979126,0.8906953449557414,0.01,10.0
2025-11-12 21:53:30,1,580,Instruct,full,8,0.001,0.0009999992416302133,4,1,4,mudamw,1,6.7913713455200195,1.3899368826553073,0.01,10.0
2025-11-12 21:54:08,1,590,Instruct,full,8,0.001,0.000999999186292548,4,1,4,mudamw,1,7.255314826965332,1.0446874482996176,0.01,10.0
2025-11-12 21:54:27,1,600,Instruct,full,8,0.001,0.0009999991290063751,4,1,4,mudamw,1,7.322445869445801,0.9067632776540134,0.01,10.0
2025-11-12 21:54:45,1,610,Instruct,full,8,0.001,0.0009999990697716955,4,1,4,mudamw,1,7.4439377784729,0.7562243102073035,0.01,10.0
2025-11-12 21:55:00,1,620,Instruct,full,8,0.001,0.0009999990085885091,4,1,4,mudamw,1,7.404613018035889,0.8319944447714929,0.01,10.0
2025-11-12 21:55:16,1,630,Instruct,full,8,0.001,0.0009999989454568161,4,1,4,mudamw,1,7.541070938110352,0.9135798116193702,0.01,10.0
2025-11-12 21:55:35,1,640,Instruct,full,8,0.001,0.000999998880376617,4,1,4,mudamw,1,7.305798053741455,1.3231981958084431,0.01,10.0
2025-11-12 21:55:55,1,650,Instruct,full,8,0.001,0.000999998813347912,4,1,4,mudamw,1,7.022658824920654,0.6911979256519974,0.01,10.0
2025-11-12 21:56:14,1,660,Instruct,full,8,0.001,0.0009999987443707011,4,1,4,mudamw,1,6.711151599884033,1.0779055220836349,0.01,10.0
2025-11-12 21:56:32,1,670,Instruct,full,8,0.001,0.0009999986734449847,4,1,4,mudamw,1,6.793738842010498,0.9436924146537796,0.01,10.0
2025-11-12 21:56:52,1,680,Instruct,full,8,0.001,0.000999998600570763,4,1,4,mudamw,1,6.818578243255615,0.8063635071813069,0.01,10.0
2025-11-12 21:57:11,1,690,Instruct,full,8,0.001,0.0009999985257480367,4,1,4,mudamw,1,6.887056350708008,0.729979842786415,0.01,10.0
2025-11-12 21:57:30,1,700,Instruct,full,8,0.001,0.0009999984489768056,4,1,4,mudamw,1,7.224875450134277,0.5643586948171099,0.01,10.0
2025-11-12 21:57:49,1,710,Instruct,full,8,0.001,0.0009999983702570702,4,1,4,mudamw,1,7.035911560058594,0.903490703903529,0.01,10.0
2025-11-12 21:58:09,1,720,Instruct,full,8,0.001,0.0009999982895888308,4,1,4,mudamw,1,7.003440856933594,0.5797564824699345,0.01,10.0
2025-11-12 21:58:29,1,730,Instruct,full,8,0.001,0.0009999982069720877,4,1,4,mudamw,1,7.043362140655518,0.6037027419713914,0.01,10.0
2025-11-12 21:58:48,1,740,Instruct,full,8,0.001,0.0009999981224068412,4,1,4,mudamw,1,6.872512340545654,0.6122475506579553,0.01,10.0
2025-11-12 21:59:07,1,750,Instruct,full,8,0.001,0.0009999980358930917,4,1,4,mudamw,1,7.482762813568115,2.0084104939615264,0.01,10.0
2025-11-12 21:59:26,1,760,Instruct,full,8,0.001,0.0009999979474308394,4,1,4,mudamw,1,6.889288425445557,0.7650069571464753,0.01,10.0
2025-11-12 21:59:45,1,770,Instruct,full,8,0.001,0.0009999978570200848,4,1,4,mudamw,1,6.976108551025391,0.6122024602412771,0.01,10.0
2025-11-12 22:00:04,1,780,Instruct,full,8,0.001,0.0009999977646608282,4,1,4,mudamw,1,6.770545959472656,0.7981251451360383,0.01,10.0
2025-11-12 22:00:22,1,790,Instruct,full,8,0.001,0.0009999976703530698,4,1,4,mudamw,1,6.990199565887451,0.8791508430851066,0.11,9.0
2025-11-12 22:00:42,1,800,Instruct,full,8,0.001,0.0009999975740968103,4,1,4,mudamw,1,6.671696186065674,0.9078632929556382,0.11,9.0
2025-11-12 22:01:02,1,810,Instruct,full,8,0.001,0.00099999747589205,4,1,4,mudamw,1,6.965262413024902,0.7628325477720508,0.11,9.0
2025-11-12 22:01:20,1,820,Instruct,full,8,0.001,0.000999997375738789,4,1,4,mudamw,1,6.724928855895996,0.7931577728699323,0.11,9.0
2025-11-12 22:01:34,1,830,Instruct,full,8,0.001,0.0009999972736370278,4,1,4,mudamw,1,6.798582553863525,0.6463687317470198,0.11,9.0
2025-11-12 22:01:50,1,840,Instruct,full,8,0.001,0.000999997169586767,4,1,4,mudamw,1,6.834046840667725,0.8542566006285078,0.11,9.0
2025-11-12 22:02:05,1,850,Instruct,full,8,0.001,0.000999997063588007,4,1,4,mudamw,1,6.63002347946167,0.5286962983709325,0.11,9.0
2025-11-12 22:02:24,1,860,Instruct,full,8,0.001,0.0009999969556407477,4,1,4,mudamw,1,6.897130489349365,0.5810842252703381,0.11,9.0
